user_id,book_id,rating
AMZ_1,3037,0.6602186711522284
AMZ_2,3085,0.0
AMZ_2,3144,0.0
AMZ_2,3137,0.0
AMZ_2,3076,0.0
AMZ_2,3013,0.0
AMZ_3,3098,0.6602186711522284
AMZ_4,3142,0.6602186711522284
AMZ_5,3108,-3.3397813288477716
AMZ_6,3002,-3.3397813288477716
AMZ_7,3100,-1.3397813288477716
AMZ_8,3150,-2.3397813288477716
AMZ_9,3153,-0.33978132884777157
AMZ_10,3164,-1.3397813288477716
AMZ_11,3051,0.6602186711522284
AMZ_12,3051,0.6602186711522284
AMZ_13,3142,0.6602186711522284
AMZ_14,3017,-0.33978132884777157
AMZ_15,3097,0.6602186711522284
AMZ_16,3062,-1.3397813288477716
AMZ_17,3142,0.6602186711522284
AMZ_18,3101,0.6602186711522284
AMZ_19,3051,0.6602186711522284
AMZ_20,3036,0.6602186711522284
AMZ_21,3100,0.6602186711522284
AMZ_22,3040,0.6602186711522284
AMZ_23,3098,0.6602186711522284
AMZ_24,3122,0.6602186711522284
AMZ_25,3142,0.6602186711522284
AMZ_26,3100,-0.33978132884777157
AMZ_27,3002,-2.0
AMZ_27,3101,1.0
AMZ_27,3037,1.0
AMZ_28,3062,0.6602186711522284
AMZ_29,3098,0.6602186711522284
AMZ_30,3031,0.6602186711522284
AMZ_31,3001,0.6602186711522284
AMZ_32,3163,-1.3397813288477716
AMZ_33,3107,0.6602186711522284
AMZ_34,3047,0.6602186711522284
AMZ_35,3000,-3.3397813288477716
AMZ_37,3017,-1.3397813288477716
AMZ_38,3125,0.6602186711522284
AMZ_39,3002,-0.33978132884777157
AMZ_40,3129,0.6602186711522284
AMZ_41,3125,-3.3397813288477716
AMZ_42,3140,-3.3397813288477716
AMZ_43,3100,0.6602186711522284
AMZ_44,3100,-0.33978132884777157
AMZ_45,3018,0.6602186711522284
AMZ_46,3157,-2.3397813288477716
AMZ_47,3142,0.6602186711522284
AMZ_48,3098,0.6602186711522284
AMZ_49,3098,0.6602186711522284
AMZ_50,3090,-3.3397813288477716
AMZ_51,3107,0.6602186711522284
AMZ_52,3142,0.6602186711522284
AMZ_53,3142,0.6602186711522284
AMZ_54,3051,-1.3397813288477716
AMZ_55,3098,-0.33978132884777157
AMZ_56,3002,0.6602186711522284
AMZ_57,3047,-0.33978132884777157
AMZ_58,3098,0.6602186711522284
AMZ_59,3142,0.6602186711522284
AMZ_59,3107,0.6602186711522284
AMZ_60,3022,0.6602186711522284
AMZ_61,3154,0.6602186711522284
AMZ_62,3107,0.6602186711522284
AMZ_62,3142,-0.33978132884777157
AMZ_63,3050,0.6602186711522284
AMZ_64,3036,-0.33978132884777157
AMZ_65,3041,-0.33978132884777157
AMZ_66,3100,0.6602186711522284
AMZ_67,3017,-2.3397813288477716
AMZ_68,3051,0.6602186711522284
AMZ_69,3027,-1.3397813288477716
AMZ_70,3062,0.6602186711522284
AMZ_71,3043,-3.3397813288477716
AMZ_72,3002,0.6602186711522284
AMZ_73,3148,-3.3397813288477716
AMZ_74,3051,0.6602186711522284
AMZ_75,3027,0.6602186711522284
AMZ_76,3147,0.6602186711522284
AMZ_77,3098,0.6602186711522284
AMZ_78,3112,0.6602186711522284
AMZ_79,3098,0.6602186711522284
AMZ_80,3128,0.6602186711522284
AMZ_81,3027,-0.33978132884777157
AMZ_82,3147,0.6602186711522284
AMZ_83,3100,0.6602186711522284
AMZ_84,3026,0.6602186711522284
AMZ_85,3142,0.6602186711522284
AMZ_87,3017,-0.33978132884777157
AMZ_88,3036,-0.33978132884777157
AMZ_88,3061,-2.3397813288477716
AMZ_89,3051,0.6602186711522284
AMZ_90,3142,0.6602186711522284
AMZ_91,3026,0.6602186711522284
AMZ_92,3098,0.6602186711522284
AMZ_93,3100,-3.3397813288477716
AMZ_94,3131,0.6602186711522284
AMZ_95,3101,-0.33978132884777157
AMZ_96,3027,0.6602186711522284
AMZ_97,3098,0.6602186711522284
AMZ_98,3101,0.6602186711522284
AMZ_99,3125,0.6602186711522284
AMZ_100,3098,0.6602186711522284
AMZ_101,3017,0.6602186711522284
AMZ_102,3017,0.6602186711522284
AMZ_103,3098,-0.33978132884777157
AMZ_104,3051,0.6602186711522284
AMZ_105,3137,0.6602186711522284
AMZ_106,3098,0.6602186711522284
AMZ_107,3129,-3.3397813288477716
AMZ_108,3054,0.6602186711522284
AMZ_109,3062,-2.3397813288477716
AMZ_110,3140,0.6602186711522284
AMZ_111,3098,0.6602186711522284
AMZ_112,3100,0.6602186711522284
AMZ_113,3043,-0.33978132884777157
AMZ_114,3142,0.6602186711522284
AMZ_115,3108,0.6602186711522284
AMZ_116,3017,0.6602186711522284
AMZ_117,3001,0.6602186711522284
AMZ_118,3017,0.6602186711522284
AMZ_119,3111,0.6602186711522284
AMZ_120,3013,-0.33978132884777157
AMZ_121,3015,0.6602186711522284
AMZ_122,3142,-3.3397813288477716
AMZ_123,3107,0.6602186711522284
AMZ_124,3100,0.6602186711522284
AMZ_125,3098,0.6602186711522284
AMZ_126,3144,0.6602186711522284
AMZ_127,3051,0.6602186711522284
AMZ_128,3132,-0.33978132884777157
AMZ_129,3090,-3.3397813288477716
AMZ_130,3140,0.6602186711522284
AMZ_131,3098,-0.33978132884777157
AMZ_132,3107,0.6602186711522284
AMZ_133,3062,-0.33978132884777157
AMZ_134,3033,0.6602186711522284
AMZ_135,3010,0.6602186711522284
AMZ_136,3088,0.6602186711522284
AMZ_137,3100,0.6602186711522284
AMZ_138,3142,0.6602186711522284
AMZ_139,3140,0.6602186711522284
AMZ_140,3101,0.6602186711522284
AMZ_141,3164,-1.3397813288477716
AMZ_142,3026,0.6602186711522284
AMZ_143,3132,0.6602186711522284
AMZ_144,3026,0.6602186711522284
AMZ_145,3043,0.6602186711522284
AMZ_146,3051,0.6602186711522284
AMZ_147,3039,-0.33978132884777157
AMZ_148,3040,0.6602186711522284
AMZ_149,3140,0.6602186711522284
AMZ_150,3101,0.6602186711522284
AMZ_151,3142,0.6602186711522284
AMZ_152,3062,-3.3397813288477716
AMZ_153,3050,0.6602186711522284
AMZ_154,3101,-0.33978132884777157
AMZ_155,3140,-2.3397813288477716
AMZ_156,3017,0.6602186711522284
AMZ_157,3017,0.6602186711522284
AMZ_158,3142,-1.3397813288477716
AMZ_159,3111,-1.3397813288477716
AMZ_160,3051,0.6602186711522284
AMZ_161,3107,-2.3397813288477716
AMZ_162,3154,0.6602186711522284
AMZ_163,3002,0.6602186711522284
AMZ_164,3052,0.6602186711522284
AMZ_166,3142,0.6602186711522284
AMZ_167,3101,0.6602186711522284
AMZ_168,3165,-0.33978132884777157
AMZ_169,3111,0.6602186711522284
AMZ_170,3098,0.6602186711522284
AMZ_171,3036,-0.33978132884777157
AMZ_172,3150,0.6602186711522284
AMZ_173,3098,0.6602186711522284
AMZ_174,3150,-0.33978132884777157
AMZ_175,3142,0.6602186711522284
AMZ_176,3129,0.6602186711522284
AMZ_177,3051,-0.33978132884777157
AMZ_178,3022,0.6602186711522284
AMZ_178,3075,0.6602186711522284
AMZ_179,3022,0.6602186711522284
AMZ_179,3075,0.6602186711522284
AMZ_180,3123,-0.14285714285714324
AMZ_180,3017,-1.1428571428571432
AMZ_180,3108,-1.1428571428571432
AMZ_180,3159,-0.14285714285714324
AMZ_180,3068,0.8571428571428568
AMZ_180,3007,0.8571428571428568
AMZ_180,3005,0.8571428571428568
AMZ_181,3122,0.6602186711522284
AMZ_182,3085,-1.3397813288477716
AMZ_183,3017,-2.3397813288477716
AMZ_184,3072,0.6602186711522284
AMZ_185,3111,0.6602186711522284
AMZ_186,3017,0.6602186711522284
AMZ_187,3168,-3.3397813288477716
AMZ_188,3107,0.6602186711522284
AMZ_189,3051,0.6602186711522284
AMZ_191,3017,0.6602186711522284
AMZ_192,3100,-1.3397813288477716
AMZ_193,3062,-3.3397813288477716
AMZ_195,3068,0.6602186711522284
AMZ_197,3101,-1.3397813288477716
AMZ_198,3072,0.6602186711522284
AMZ_199,3056,0.6602186711522284
AMZ_200,3017,-0.33978132884777157
AMZ_201,3071,0.6602186711522284
AMZ_202,3098,-0.33978132884777157
AMZ_203,3040,0.6602186711522284
AMZ_204,3140,0.6602186711522284
AMZ_205,3101,0.6602186711522284
AMZ_206,3011,-1.3397813288477716
AMZ_207,3017,0.6602186711522284
AMZ_208,3119,-1.3397813288477716
AMZ_209,3142,0.6602186711522284
AMZ_210,3062,0.6602186711522284
AMZ_211,3107,0.6602186711522284
AMZ_212,3017,0.6602186711522284
AMZ_213,3150,0.6602186711522284
AMZ_214,3036,0.6602186711522284
AMZ_215,3146,0.6602186711522284
AMZ_216,3142,0.6602186711522284
AMZ_217,3108,-2.3397813288477716
AMZ_218,3026,0.6602186711522284
AMZ_219,3142,0.6602186711522284
AMZ_220,3002,0.6602186711522284
AMZ_221,3073,-0.33978132884777157
AMZ_222,3017,-0.33978132884777157
AMZ_223,3142,0.6602186711522284
AMZ_225,3140,0.6602186711522284
AMZ_226,3140,0.6602186711522284
AMZ_227,3111,-1.3397813288477716
AMZ_228,3108,0.6602186711522284
AMZ_229,3037,-2.3397813288477716
AMZ_230,3111,0.6602186711522284
AMZ_231,3140,0.6602186711522284
AMZ_232,3142,0.6602186711522284
AMZ_232,3071,0.6602186711522284
AMZ_233,3022,0.6602186711522284
AMZ_234,3142,0.6602186711522284
AMZ_235,3112,-0.33978132884777157
AMZ_236,3112,0.6602186711522284
AMZ_237,3142,0.6602186711522284
AMZ_238,3071,0.6602186711522284
AMZ_239,3130,-3.3397813288477716
AMZ_240,3161,0.6602186711522284
AMZ_241,3017,0.6602186711522284
AMZ_242,3017,-2.3397813288477716
AMZ_243,3168,0.6602186711522284
AMZ_244,3140,0.6602186711522284
AMZ_245,3098,0.6602186711522284
AMZ_246,3107,0.6602186711522284
